pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,val
83,123,3,4,5,2,5,3,15,2,2,0
83,127,3,4,2,2,3,2,15,2,3,0
83,127,3,4,2,2,3,2,15,2,3,0
83,127,3,4,2,2,3,2,15,2,3,0
83,127,3,4,2,2,3,2,15,2,3,0
83,127,3,4,2,2,3,2,15,2,3,0
84,4,2,3,2,2,3,2,17,2,0,0
84,12,2,3,3,2,3,3,17,2,0,0
84,25,2,3,2,2,3,2,17,2,1,0
84,25,2,3,2,2,3,2,17,2,1,0
84,25,2,3,2,2,3,2,17,2,1,0
84,25,2,3,2,2,3,2,17,2,1,0
84,25,2,3,2,2,3,2,17,2,1,0
84,26,2,3,2,2,5,2,17,2,1,0
84,26,2,3,2,2,5,2,17,2,1,0
84,26,2,3,2,2,5,2,17,2,1,0
84,27,2,3,2,2,4,3,17,2,1,0
84,27,2,3,2,2,4,3,17,2,1,0
84,27,2,3,2,2,4,3,17,2,1,0
84,28,2,3,2,2,5,4,17,2,1,0
84,28,2,3,2,2,5,4,17,2,1,0
84,28,2,3,2,2,5,4,17,2,1,0
84,45,2,3,4,2,3,2,17,2,1,0
84,45,2,3,4,2,3,2,17,2,1,0
84,45,2,3,4,2,3,2,17,2,1,0
84,45,2,3,4,2,3,2,17,2,1,0
84,45,2,3,4,2,3,2,17,2,1,0
84,46,2,3,4,2,5,2,17,2,1,0
84,46,2,3,4,2,5,2,17,2,1,0
84,46,2,3,4,2,5,2,17,2,1,0
84,47,2,3,4,2,4,3,17,2,1,0
84,47,2,3,4,2,4,3,17,2,1,0
84,47,2,3,4,2,4,3,17,2,1,0
84,48,2,3,4,2,5,4,17,2,1,0
84,48,2,3,4,2,5,4,17,2,1,0
84,48,2,3,4,2,5,4,17,2,1,0
84,62,2,3,3,2,5,3,17,2,1,0
84,62,2,3,3,2,5,3,17,2,1,0
84,62,2,3,3,2,5,3,17,2,1,0
84,64,2,3,5,2,5,3,17,2,1,0
84,64,2,3,5,2,5,3,17,2,1,0
84,64,2,3,5,2,5,3,17,2,1,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,84,2,3,2,2,3,2,17,2,2,0
84,85,2,3,2,2,5,2,17,2,2,0
84,85,2,3,2,2,5,2,17,2,2,0
84,85,2,3,2,2,5,2,17,2,2,0
84,86,2,3,2,2,4,3,17,2,2,0
84,86,2,3,2,2,4,3,17,2,2,0
84,86,2,3,2,2,4,3,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,105,2,3,4,2,3,2,17,2,2,0
84,106,2,3,4,2,5,2,17,2,2,0
84,106,2,3,4,2,5,2,17,2,2,0
84,106,2,3,4,2,5,2,17,2,2,0
84,107,2,3,4,2,4,3,17,2,2,0
84,107,2,3,4,2,4,3,17,2,2,0
84,107,2,3,4,2,4,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,118,2,3,3,2,3,3,17,2,2,0
84,119,2,3,3,2,5,3,17,2,2,0
84,119,2,3,3,2,5,3,17,2,2,0
84,119,2,3,3,2,5,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,124,2,3,5,2,3,3,17,2,2,0
84,125,2,3,5,2,5,3,17,2,2,0
84,125,2,3,5,2,5,3,17,2,2,0
84,125,2,3,5,2,5,3,17,2,2,0
84,128,2,3,2,2,3,2,17,2,3,0
84,128,2,3,2,2,3,2,17,2,3,0
84,128,2,3,2,2,3,2,17,2,3,0
84,128,2,3,2,2,3,2,17,2,3,0
84,128,2,3,2,2,3,2,17,2,3,0
85,4,2,5,2,2,3,2,17,2,0,0
85,12,2,5,3,2,3,3,17,2,0,0
85,25,2,5,2,2,3,2,17,2,1,0
85,25,2,5,2,2,3,2,17,2,1,0
85,25,2,5,2,2,3,2,17,2,1,0
85,25,2,5,2,2,3,2,17,2,1,0
85,25,2,5,2,2,3,2,17,2,1,0
85,26,2,5,2,2,5,2,17,2,1,0
85,26,2,5,2,2,5,2,17,2,1,0
85,26,2,5,2,2,5,2,17,2,1,0
85,27,2,5,2,2,4,3,17,2,1,0
85,27,2,5,2,2,4,3,17,2,1,0
85,27,2,5,2,2,4,3,17,2,1,0
85,28,2,5,2,2,5,4,17,2,1,0
85,28,2,5,2,2,5,4,17,2,1,0
85,28,2,5,2,2,5,4,17,2,1,0
85,45,2,5,4,2,3,2,17,2,1,0
85,45,2,5,4,2,3,2,17,2,1,0
85,45,2,5,4,2,3,2,17,2,1,0
85,45,2,5,4,2,3,2,17,2,1,0
85,45,2,5,4,2,3,2,17,2,1,0
85,46,2,5,4,2,5,2,17,2,1,0
85,46,2,5,4,2,5,2,17,2,1,0
85,46,2,5,4,2,5,2,17,2,1,0
85,47,2,5,4,2,4,3,17,2,1,0
85,47,2,5,4,2,4,3,17,2,1,0
85,47,2,5,4,2,4,3,17,2,1,0
85,48,2,5,4,2,5,4,17,2,1,0
85,48,2,5,4,2,5,4,17,2,1,0
85,48,2,5,4,2,5,4,17,2,1,0
85,62,2,5,3,2,5,3,17,2,1,0
85,62,2,5,3,2,5,3,17,2,1,0
85,62,2,5,3,2,5,3,17,2,1,0
85,64,2,5,5,2,5,3,17,2,1,0
85,64,2,5,5,2,5,3,17,2,1,0
85,64,2,5,5,2,5,3,17,2,1,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,84,2,5,2,2,3,2,17,2,2,0
85,85,2,5,2,2,5,2,17,2,2,0
85,85,2,5,2,2,5,2,17,2,2,0
85,85,2,5,2,2,5,2,17,2,2,0
85,86,2,5,2,2,4,3,17,2,2,0
85,86,2,5,2,2,4,3,17,2,2,0
85,86,2,5,2,2,4,3,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,105,2,5,4,2,3,2,17,2,2,0
85,106,2,5,4,2,5,2,17,2,2,0
85,106,2,5,4,2,5,2,17,2,2,0
85,106,2,5,4,2,5,2,17,2,2,0
85,107,2,5,4,2,4,3,17,2,2,0
85,107,2,5,4,2,4,3,17,2,2,0
85,107,2,5,4,2,4,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,118,2,5,3,2,3,3,17,2,2,0
85,119,2,5,3,2,5,3,17,2,2,0
85,119,2,5,3,2,5,3,17,2,2,0
85,119,2,5,3,2,5,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,124,2,5,5,2,3,3,17,2,2,0
85,125,2,5,5,2,5,3,17,2,2,0
85,125,2,5,5,2,5,3,17,2,2,0
85,125,2,5,5,2,5,3,17,2,2,0
85,128,2,5,2,2,3,2,17,2,3,0
85,128,2,5,2,2,3,2,17,2,3,0
85,128,2,5,2,2,3,2,17,2,3,0
85,128,2,5,2,2,3,2,17,2,3,0
85,128,2,5,2,2,3,2,17,2,3,0
86,4,3,4,2,2,3,2,17,2,0,0
86,12,3,4,3,2,3,3,17,2,0,0
86,25,3,4,2,2,3,2,17,2,1,0
86,25,3,4,2,2,3,2,17,2,1,0
86,25,3,4,2,2,3,2,17,2,1,0
86,25,3,4,2,2,3,2,17,2,1,0
86,25,3,4,2,2,3,2,17,2,1,0
86,26,3,4,2,2,5,2,17,2,1,0
86,26,3,4,2,2,5,2,17,2,1,0
86,26,3,4,2,2,5,2,17,2,1,0
86,27,3,4,2,2,4,3,17,2,1,0
86,27,3,4,2,2,4,3,17,2,1,0
86,27,3,4,2,2,4,3,17,2,1,0
86,28,3,4,2,2,5,4,17,2,1,0
86,28,3,4,2,2,5,4,17,2,1,0
86,28,3,4,2,2,5,4,17,2,1,0
86,45,3,4,4,2,3,2,17,2,1,0
86,45,3,4,4,2,3,2,17,2,1,0
86,45,3,4,4,2,3,2,17,2,1,0
86,45,3,4,4,2,3,2,17,2,1,0
86,45,3,4,4,2,3,2,17,2,1,0
86,46,3,4,4,2,5,2,17,2,1,0
86,46,3,4,4,2,5,2,17,2,1,0
86,46,3,4,4,2,5,2,17,2,1,0
86,47,3,4,4,2,4,3,17,2,1,0
86,47,3,4,4,2,4,3,17,2,1,0
86,47,3,4,4,2,4,3,17,2,1,0
86,48,3,4,4,2,5,4,17,2,1,0
86,48,3,4,4,2,5,4,17,2,1,0
86,48,3,4,4,2,5,4,17,2,1,0
86,62,3,4,3,2,5,3,17,2,1,0
86,62,3,4,3,2,5,3,17,2,1,0
86,62,3,4,3,2,5,3,17,2,1,0
86,64,3,4,5,2,5,3,17,2,1,0
86,64,3,4,5,2,5,3,17,2,1,0
86,64,3,4,5,2,5,3,17,2,1,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,84,3,4,2,2,3,2,17,2,2,0
86,85,3,4,2,2,5,2,17,2,2,0
86,85,3,4,2,2,5,2,17,2,2,0
86,85,3,4,2,2,5,2,17,2,2,0
86,86,3,4,2,2,4,3,17,2,2,0
86,86,3,4,2,2,4,3,17,2,2,0
86,86,3,4,2,2,4,3,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,105,3,4,4,2,3,2,17,2,2,0
86,106,3,4,4,2,5,2,17,2,2,0
86,106,3,4,4,2,5,2,17,2,2,0
86,106,3,4,4,2,5,2,17,2,2,0
86,107,3,4,4,2,4,3,17,2,2,0
86,107,3,4,4,2,4,3,17,2,2,0
86,107,3,4,4,2,4,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,118,3,4,3,2,3,3,17,2,2,0
86,119,3,4,3,2,5,3,17,2,2,0
86,119,3,4,3,2,5,3,17,2,2,0
86,119,3,4,3,2,5,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,124,3,4,5,2,3,3,17,2,2,0
86,125,3,4,5,2,5,3,17,2,2,0
86,125,3,4,5,2,5,3,17,2,2,0
86,125,3,4,5,2,5,3,17,2,2,0
86,128,3,4,2,2,3,2,17,2,3,0
86,128,3,4,2,2,3,2,17,2,3,0
86,128,3,4,2,2,3,2,17,2,3,0
86,128,3,4,2,2,3,2,17,2,3,0
86,128,3,4,2,2,3,2,17,2,3,0
87,9,2,3,4,2,5,4,19,2,0,0
87,15,2,3,5,2,5,5,19,2,0,0
87,29,2,3,2,2,3,2,19,2,1,0
87,29,2,3,2,2,3,2,19,2,1,0
87,29,2,3,2,2,3,2,19,2,1,0
87,29,2,3,2,2,3,2,19,2,1,0
87,29,2,3,2,2,3,2,19,2,1,0
87,30,2,3,2,2,5,2,19,2,1,0
87,30,2,3,2,2,5,2,19,2,1,0
87,30,2,3,2,2,5,2,19,2,1,0
87,31,2,3,2,2,4,3,19,2,1,0
87,31,2,3,2,2,4,3,19,2,1,0
87,31,2,3,2,2,4,3,19,2,1,0
87,32,2,3,2,2,5,4,19,2,1,0
87,32,2,3,2,2,5,4,19,2,1,0
87,32,2,3,2,2,5,4,19,2,1,0
87,49,2,3,4,2,3,2,19,2,1,0
87,49,2,3,4,2,3,2,19,2,1,0
87,49,2,3,4,2,3,2,19,2,1,0
87,49,2,3,4,2,3,2,19,2,1,0
87,49,2,3,4,2,3,2,19,2,1,0
87,50,2,3,4,2,5,2,19,2,1,0
87,50,2,3,4,2,5,2,19,2,1,0
87,50,2,3,4,2,5,2,19,2,1,0
87,51,2,3,4,2,4,3,19,2,1,0
87,51,2,3,4,2,4,3,19,2,1,0
87,51,2,3,4,2,4,3,19,2,1,0
87,52,2,3,4,2,5,4,19,2,1,0
87,52,2,3,4,2,5,4,19,2,1,0
87,52,2,3,4,2,5,4,19,2,1,0
87,63,2,3,3,2,5,3,19,2,1,0
87,63,2,3,3,2,5,3,19,2,1,0
87,63,2,3,3,2,5,3,19,2,1,0
87,65,2,3,5,2,5,3,19,2,1,0
87,65,2,3,5,2,5,3,19,2,1,0
87,65,2,3,5,2,5,3,19,2,1,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,87,2,3,2,2,3,2,19,2,2,0
87,88,2,3,2,2,5,2,19,2,2,0
87,88,2,3,2,2,5,2,19,2,2,0
87,88,2,3,2,2,5,2,19,2,2,0
87,89,2,3,2,2,4,3,19,2,2,0
87,89,2,3,2,2,4,3,19,2,2,0
87,89,2,3,2,2,4,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,120,2,3,3,2,3,3,19,2,2,0
87,121,2,3,3,2,5,3,19,2,2,0
87,121,2,3,3,2,5,3,19,2,2,0
87,121,2,3,3,2,5,3,19,2,2,0
88,9,2,5,4,2,5,4,19,2,0,0
88,15,2,5,5,2,5,5,19,2,0,0
88,29,2,5,2,2,3,2,19,2,1,0
88,29,2,5,2,2,3,2,19,2,1,0
88,29,2,5,2,2,3,2,19,2,1,0
88,29,2,5,2,2,3,2,19,2,1,0
88,29,2,5,2,2,3,2,19,2,1,0
88,30,2,5,2,2,5,2,19,2,1,0
88,30,2,5,2,2,5,2,19,2,1,0
88,30,2,5,2,2,5,2,19,2,1,0
88,31,2,5,2,2,4,3,19,2,1,0
88,31,2,5,2,2,4,3,19,2,1,0
88,31,2,5,2,2,4,3,19,2,1,0
88,32,2,5,2,2,5,4,19,2,1,0
88,32,2,5,2,2,5,4,19,2,1,0
88,32,2,5,2,2,5,4,19,2,1,0
88,49,2,5,4,2,3,2,19,2,1,0
88,49,2,5,4,2,3,2,19,2,1,0
88,49,2,5,4,2,3,2,19,2,1,0
88,49,2,5,4,2,3,2,19,2,1,0
88,49,2,5,4,2,3,2,19,2,1,0
88,50,2,5,4,2,5,2,19,2,1,0
88,50,2,5,4,2,5,2,19,2,1,0
88,50,2,5,4,2,5,2,19,2,1,0
88,51,2,5,4,2,4,3,19,2,1,0
88,51,2,5,4,2,4,3,19,2,1,0
88,51,2,5,4,2,4,3,19,2,1,0
88,52,2,5,4,2,5,4,19,2,1,0
88,52,2,5,4,2,5,4,19,2,1,0
88,52,2,5,4,2,5,4,19,2,1,0
88,63,2,5,3,2,5,3,19,2,1,0
88,63,2,5,3,2,5,3,19,2,1,0
88,63,2,5,3,2,5,3,19,2,1,0
88,65,2,5,5,2,5,3,19,2,1,0
88,65,2,5,5,2,5,3,19,2,1,0
88,65,2,5,5,2,5,3,19,2,1,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,87,2,5,2,2,3,2,19,2,2,0
88,88,2,5,2,2,5,2,19,2,2,0
88,88,2,5,2,2,5,2,19,2,2,0
88,88,2,5,2,2,5,2,19,2,2,0
88,89,2,5,2,2,4,3,19,2,2,0
88,89,2,5,2,2,4,3,19,2,2,0
88,89,2,5,2,2,4,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,120,2,5,3,2,3,3,19,2,2,0
88,121,2,5,3,2,5,3,19,2,2,0
88,121,2,5,3,2,5,3,19,2,2,0
88,121,2,5,3,2,5,3,19,2,2,0
89,9,3,4,4,2,5,4,19,2,0,0
89,15,3,4,5,2,5,5,19,2,0,0
89,29,3,4,2,2,3,2,19,2,1,0
89,29,3,4,2,2,3,2,19,2,1,0
89,29,3,4,2,2,3,2,19,2,1,0
89,29,3,4,2,2,3,2,19,2,1,0
89,29,3,4,2,2,3,2,19,2,1,0
89,30,3,4,2,2,5,2,19,2,1,0
89,30,3,4,2,2,5,2,19,2,1,0
89,30,3,4,2,2,5,2,19,2,1,0
89,31,3,4,2,2,4,3,19,2,1,0
89,31,3,4,2,2,4,3,19,2,1,0
89,31,3,4,2,2,4,3,19,2,1,0
89,32,3,4,2,2,5,4,19,2,1,0
89,32,3,4,2,2,5,4,19,2,1,0
89,32,3,4,2,2,5,4,19,2,1,0
89,49,3,4,4,2,3,2,19,2,1,0
89,49,3,4,4,2,3,2,19,2,1,0
89,49,3,4,4,2,3,2,19,2,1,0
89,49,3,4,4,2,3,2,19,2,1,0
89,49,3,4,4,2,3,2,19,2,1,0
89,50,3,4,4,2,5,2,19,2,1,0
89,50,3,4,4,2,5,2,19,2,1,0
89,50,3,4,4,2,5,2,19,2,1,0
89,51,3,4,4,2,4,3,19,2,1,0
89,51,3,4,4,2,4,3,19,2,1,0
89,51,3,4,4,2,4,3,19,2,1,0
89,52,3,4,4,2,5,4,19,2,1,0
89,52,3,4,4,2,5,4,19,2,1,0
89,52,3,4,4,2,5,4,19,2,1,0
89,63,3,4,3,2,5,3,19,2,1,0
89,63,3,4,3,2,5,3,19,2,1,0
89,63,3,4,3,2,5,3,19,2,1,0
89,65,3,4,5,2,5,3,19,2,1,0
89,65,3,4,5,2,5,3,19,2,1,0
89,65,3,4,5,2,5,3,19,2,1,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,87,3,4,2,2,3,2,19,2,2,0
89,88,3,4,2,2,5,2,19,2,2,0
89,88,3,4,2,2,5,2,19,2,2,0
89,88,3,4,2,2,5,2,19,2,2,0
89,89,3,4,2,2,4,3,19,2,2,0
89,89,3,4,2,2,4,3,19,2,2,0
89,89,3,4,2,2,4,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,120,3,4,3,2,3,3,19,2,2,0
89,121,3,4,3,2,5,3,19,2,2,0
89,121,3,4,3,2,5,3,19,2,2,0
89,121,3,4,3,2,5,3,19,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,66,2,3,2,3,2,2,12,2,2,0
90,67,2,3,2,3,4,2,12,2,2,0
90,67,2,3,2,3,4,2,12,2,2,0
90,67,2,3,2,3,4,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,90,2,3,3,3,3,2,12,2,2,0
90,91,2,3,3,3,5,2,12,2,2,0
90,91,2,3,3,3,5,2,12,2,2,0
90,91,2,3,3,3,5,2,12,2,2,0
90,92,2,3,3,3,4,3,12,2,2,0
90,92,2,3,3,3,4,3,12,2,2,0
90,92,2,3,3,3,4,3,12,2,2,0
90,129,2,3,3,3,3,2,12,2,3,0
90,129,2,3,3,3,3,2,12,2,3,0
90,129,2,3,3,3,3,2,12,2,3,0
90,129,2,3,3,3,3,2,12,2,3,0
90,129,2,3,3,3,3,2,12,2,3,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,66,2,5,2,3,2,2,12,2,2,0
91,67,2,5,2,3,4,2,12,2,2,0
91,67,2,5,2,3,4,2,12,2,2,0
91,67,2,5,2,3,4,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,90,2,5,3,3,3,2,12,2,2,0
91,91,2,5,3,3,5,2,12,2,2,0
91,91,2,5,3,3,5,2,12,2,2,0
91,91,2,5,3,3,5,2,12,2,2,0
91,92,2,5,3,3,4,3,12,2,2,0
91,92,2,5,3,3,4,3,12,2,2,0
91,92,2,5,3,3,4,3,12,2,2,0
91,129,2,5,3,3,3,2,12,2,3,0
91,129,2,5,3,3,3,2,12,2,3,0
91,129,2,5,3,3,3,2,12,2,3,0
91,129,2,5,3,3,3,2,12,2,3,0
91,129,2,5,3,3,3,2,12,2,3,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,66,3,4,2,3,2,2,12,2,2,0
92,67,3,4,2,3,4,2,12,2,2,0
92,67,3,4,2,3,4,2,12,2,2,0
92,67,3,4,2,3,4,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,90,3,4,3,3,3,2,12,2,2,0
92,91,3,4,3,3,5,2,12,2,2,0
92,91,3,4,3,3,5,2,12,2,2,0
92,91,3,4,3,3,5,2,12,2,2,0
92,92,3,4,3,3,4,3,12,2,2,0
92,92,3,4,3,3,4,3,12,2,2,0
92,92,3,4,3,3,4,3,12,2,2,0
92,129,3,4,3,3,3,2,12,2,3,0
92,129,3,4,3,3,3,2,12,2,3,0
92,129,3,4,3,3,3,2,12,2,3,0
92,129,3,4,3,3,3,2,12,2,3,0
92,129,3,4,3,3,3,2,12,2,3,0
93,16,2,3,2,3,4,2,14,2,1,0
93,16,2,3,2,3,4,2,14,2,1,0
93,16,2,3,2,3,4,2,14,2,1,0
93,33,2,3,3,3,3,2,14,2,1,0
93,33,2,3,3,3,3,2,14,2,1,0
93,33,2,3,3,3,3,2,14,2,1,0
93,33,2,3,3,3,3,2,14,2,1,0
93,33,2,3,3,3,3,2,14,2,1,0
93,34,2,3,3,3,5,2,14,2,1,0
93,34,2,3,3,3,5,2,14,2,1,0
93,34,2,3,3,3,5,2,14,2,1,0
93,35,2,3,3,3,4,3,14,2,1,0
93,35,2,3,3,3,4,3,14,2,1,0
93,35,2,3,3,3,4,3,14,2,1,0
93,36,2,3,3,3,5,4,14,2,1,0
93,36,2,3,3,3,5,4,14,2,1,0
93,36,2,3,3,3,5,4,14,2,1,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,68,2,3,2,3,2,2,14,2,2,0
93,69,2,3,2,3,4,2,14,2,2,0
93,69,2,3,2,3,4,2,14,2,2,0
93,69,2,3,2,3,4,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,74,2,3,4,3,2,2,14,2,2,0
93,75,2,3,4,3,4,2,14,2,2,0
93,75,2,3,4,3,4,2,14,2,2,0
93,75,2,3,4,3,4,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,93,2,3,3,3,3,2,14,2,2,0
93,94,2,3,3,3,5,2,14,2,2,0
93,94,2,3,3,3,5,2,14,2,2,0
93,94,2,3,3,3,5,2,14,2,2,0
93,95,2,3,3,3,4,3,14,2,2,0
93,95,2,3,3,3,4,3,14,2,2,0
93,95,2,3,3,3,4,3,14,2,2,0
93,108,2,3,5,3,3,2,14,2,2,0
93,108,2,3,5,3,3,2,14,2,2,0
93,108,2,3,5,3,3,2,14,2,2,0
